threshold,rows,reject_count,approved_count,predicted_reject_share,approved_share,tp_caught_defaults,fp_rejected_good,tn_approved_good,fn_approved_defaults,precision_bad_rate_among_rejected,recall_default_capture,approved_bad_rate,rejected_bad_rate,total_portfolio_value,value_per_applicant,calibration_method,default_loss_saved,good_borrower_opportunity_cost,max_reject_share_constraint,economic_break_even_probability,policy_type,model_family,model,dataset,model_dataset_label
0.047374,186920,180007,6913,0.963016,0.036984,45913,134094,6701,212,0.255062,0.995404,0.030667,0.255062,257989000.0,1380.21,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.204741,186920,109591,77329,0.586299,0.413701,36597,72994,67801,9528,0.333942,0.793431,0.123214,0.333942,256479000.0,1372.13,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.043692,186920,182044,4876,0.973914,0.026086,46002,136042,4753,123,0.252697,0.997333,0.025226,0.252697,255957000.0,1369.34,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.042105,186920,182139,4781,0.974422,0.025578,46006,136133,4662,119,0.252587,0.99742,0.02489,0.252587,255860500.0,1368.82,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.041494,186920,183344,3576,0.980869,0.019131,46056,137288,3507,69,0.2512,0.998504,0.019295,0.2512,254628000.0,1362.23,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.210526,186920,106216,80704,0.568243,0.431757,35906,70310,70485,10219,0.338047,0.77845,0.126623,0.338047,253595000.0,1356.7,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.210864,186920,105912,81008,0.566617,0.433383,35842,70070,70725,10283,0.338413,0.777062,0.126938,0.338413,253315000.0,1355.21,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.030928,186920,184701,2219,0.988129,0.011871,46097,138604,2191,28,0.249576,0.999393,0.012618,0.249576,253064000.0,1353.86,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.020576,186920,184945,1975,0.989434,0.010566,46103,138842,1953,22,0.24928,0.999523,0.011139,0.24928,252767000.0,1352.27,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.016166,186920,185378,1542,0.99175,0.00825,46110,139268,1527,15,0.248735,0.999675,0.009728,0.248735,252198000.0,1349.23,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.014286,186920,185448,1472,0.992125,0.007875,46111,139337,1458,14,0.248647,0.999696,0.009511,0.248647,252104500.0,1348.73,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.21732,186920,102934,83986,0.550685,0.449315,35214,67720,73075,10911,0.342103,0.763447,0.129915,0.342103,250560000.0,1340.47,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.009644,186920,186882,38,0.999797,0.000203,46125,140757,38,0,0.246813,1.0,0.0,0.246813,250114500.0,1338.08,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.0,186920,186920,0,1.0,0.0,46125,140795,0,0,0.246763,1.0,,0.246763,250057500.0,1337.78,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.0,186920,186920,0,1.0,0.0,46125,140795,0,0,0.246763,1.0,,0.246763,250057500.0,1337.78,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.218665,186920,100509,86411,0.537711,0.462289,34687,65822,74973,11438,0.345113,0.752022,0.132367,0.345113,248137000.0,1327.5,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.221198,186920,99041,87879,0.529858,0.470142,34366,64675,76120,11759,0.346988,0.745062,0.133809,0.346988,246647500.0,1319.54,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.226891,186920,98815,88105,0.528649,0.471351,34316,64499,76296,11809,0.347275,0.743978,0.134033,0.347275,246411500.0,1318.27,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.227626,186920,97744,89176,0.522919,0.477081,34073,63671,77124,12052,0.348594,0.73871,0.135148,0.348594,245223500.0,1311.92,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.227761,186920,96716,90204,0.517419,0.482581,33839,62877,77918,12286,0.34988,0.733637,0.136202,0.34988,244074500.0,1305.77,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.230159,186920,95412,91508,0.510443,0.489557,33542,61870,78925,12583,0.351549,0.727198,0.137507,0.351549,242615000.0,1297.96,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.234833,186920,94908,92012,0.507747,0.492253,33426,61482,79313,12699,0.352194,0.724683,0.138015,0.352194,242037000.0,1294.87,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.237144,186920,92996,93924,0.497518,0.502482,32977,60019,80776,13148,0.354607,0.714949,0.139986,0.354607,239741500.0,1282.59,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.23913,186920,87687,99233,0.469115,0.530885,31718,55969,84826,14407,0.361718,0.687653,0.145184,0.361718,233226500.0,1247.73,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.241967,186920,86721,100199,0.463947,0.536053,31487,55234,85561,14638,0.363084,0.682645,0.146089,0.363084,232019000.0,1241.27,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.249203,186920,85196,101724,0.455789,0.544211,31118,54078,86717,15007,0.365252,0.674645,0.147527,0.365252,230063000.0,1230.81,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.265127,186920,77973,108947,0.417146,0.582854,29318,48655,92140,16807,0.376002,0.635621,0.154268,0.376002,220197500.0,1178.03,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.265781,186920,77064,109856,0.412283,0.587717,29077,47987,92808,17048,0.37731,0.630396,0.155185,0.37731,218789500.0,1170.5,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.265795,186920,76763,110157,0.410673,0.589327,28997,47766,93029,17128,0.377747,0.628661,0.155487,0.377747,218321000.0,1167.99,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.271318,186920,73577,113343,0.393628,0.606372,28150,45427,95368,17975,0.382592,0.610298,0.158589,0.382592,213359500.0,1141.45,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.273199,186920,73448,113472,0.392938,0.607062,28115,45333,95462,18010,0.382788,0.609539,0.158718,0.382788,213150500.0,1140.33,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.277172,186920,71713,115207,0.383656,0.616344,27641,44072,96723,18484,0.385439,0.599263,0.160442,0.385439,210302000.0,1125.09,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.288859,186920,66211,120709,0.354221,0.645779,26116,40095,100700,20009,0.394436,0.566201,0.165762,0.394436,201017500.0,1075.42,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.292741,186920,64712,122208,0.346202,0.653798,25683,39029,101766,20442,0.396882,0.556813,0.167272,0.396882,198286500.0,1060.81,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.292756,186920,60483,126437,0.323577,0.676423,24445,36038,104757,21680,0.404163,0.529973,0.171469,0.404163,190393000.0,1018.58,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.303859,186920,57460,129460,0.307404,0.692596,23560,33900,106895,22565,0.410024,0.510786,0.174301,0.410024,184750000.0,988.39,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.324731,186920,53519,133401,0.28632,0.71368,22362,31157,109638,23763,0.417833,0.484813,0.178132,0.417833,176884500.0,946.31,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.325568,186920,53054,133866,0.283833,0.716167,22211,30843,109952,23914,0.418649,0.481539,0.178641,0.418649,175845500.0,940.75,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.325649,186920,49491,137429,0.264771,0.735229,21051,28440,112355,25074,0.42535,0.45639,0.182451,0.42535,167850000.0,897.98,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.329787,186920,46758,140162,0.25015,0.74985,20161,26597,114198,25964,0.431178,0.437095,0.185243,0.431178,161714500.0,865.15,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.337379,186920,46661,140259,0.249631,0.750369,20129,26532,114263,25996,0.431388,0.436401,0.185343,0.431388,161492000.0,863.96,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.343484,186920,46249,140671,0.247427,0.752573,19990,26259,114536,26135,0.432226,0.433388,0.185788,0.432226,160511500.0,858.72,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.360299,186920,43786,143134,0.23425,0.76575,19144,24642,116153,26981,0.437217,0.415046,0.188502,0.437217,154477000.0,826.43,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.360797,186920,42179,144741,0.225653,0.774347,18565,23614,117181,27560,0.440148,0.402493,0.190409,0.440148,150229000.0,803.71,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.368465,186920,37057,149863,0.198251,0.801749,16717,20340,120455,29408,0.451116,0.362428,0.196233,0.451116,136660000.0,731.11,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.36983,186920,31032,155888,0.166018,0.833982,14497,16535,124260,31628,0.467163,0.314298,0.202889,0.467163,120167500.0,642.88,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.373394,186920,30621,156299,0.163819,0.836181,14345,16276,124519,31780,0.468469,0.311003,0.203328,0.468469,119036000.0,636.83,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.393035,186920,27351,159569,0.146325,0.853675,13124,14227,126568,33001,0.479836,0.284531,0.206813,0.479836,109899500.0,587.95,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.399906,186920,27150,159770,0.145249,0.854751,13045,14105,126690,33080,0.480479,0.282818,0.207048,0.480479,109292500.0,584.7,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.4,186920,25012,161908,0.133811,0.866189,12190,12822,127973,33935,0.487366,0.264282,0.209594,0.487366,102667000.0,549.26,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.404014,186920,23492,163428,0.125679,0.874321,11582,11910,128885,34543,0.493019,0.2511,0.211365,0.493019,97955000.0,524.05,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.425068,186920,19257,167663,0.103023,0.896977,9871,9386,131409,36254,0.512593,0.214005,0.216231,0.512593,84631000.0,452.77,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.449298,186920,18890,168030,0.101059,0.898941,9715,9175,131620,36410,0.514293,0.210623,0.216687,0.514293,83387500.0,446.11,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.457621,186920,15685,171235,0.083913,0.916087,8275,7410,133385,37850,0.527574,0.179404,0.221041,0.527574,71635000.0,383.24,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.466868,186920,12700,174220,0.067944,0.932056,6909,5791,135004,39216,0.544016,0.149789,0.225095,0.544016,60403500.0,323.15,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.494665,186920,12368,174552,0.066167,0.933833,6754,5614,135181,39371,0.546087,0.146428,0.225555,0.546087,59119000.0,316.28,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.504951,186920,9736,177184,0.052086,0.947914,5452,4284,136511,40673,0.559984,0.118201,0.229552,0.559984,48094000.0,257.3,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.510271,186920,9534,177386,0.051006,0.948994,5350,4184,136611,40775,0.56115,0.115989,0.229866,0.56115,47224000.0,252.64,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.514325,186920,7100,179820,0.037984,0.962016,4108,2992,137803,42017,0.578592,0.089062,0.233661,0.578592,36592000.0,195.76,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.542169,186920,5634,181286,0.030141,0.969859,3354,2280,138515,42771,0.595314,0.072715,0.235931,0.595314,30120000.0,161.14,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.556795,186920,5551,181369,0.029697,0.970303,3309,2242,138553,42816,0.596109,0.07174,0.236071,0.596109,29727000.0,159.04,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.55873,186920,3130,183790,0.016745,0.983255,1961,1169,139626,44164,0.626518,0.042515,0.240296,0.626518,17856500.0,95.53,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.59375,186920,2500,184420,0.013375,0.986625,1609,891,139904,44516,0.6436,0.034883,0.241384,0.6436,14753500.0,78.93,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.621387,186920,2404,184516,0.012861,0.987139,1552,852,139943,44573,0.645591,0.033648,0.241567,0.645591,14242000.0,76.19,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.652406,186920,1012,185908,0.005414,0.994586,687,325,140470,45438,0.678854,0.014894,0.244411,0.678854,6382500.0,34.15,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.653153,186920,825,186095,0.004414,0.995586,565,260,140535,45560,0.684848,0.012249,0.244821,0.684848,5260000.0,28.14,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.658537,186920,603,186317,0.003226,0.996774,420,183,140612,45705,0.696517,0.009106,0.245308,0.696517,3925500.0,21.0,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.709677,186920,193,186727,0.001033,0.998967,150,43,140752,45975,0.777202,0.003252,0.246215,0.777202,1435500.0,7.68,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
1.0,186920,13,186907,7e-05,0.99993,13,0,140795,46112,1.0,0.000282,0.246711,1.0,130000.0,0.7,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
1.0,186920,13,186907,7e-05,0.99993,13,0,140795,46112,1.0,0.000282,0.246711,1.0,130000.0,0.7,isotonic,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.630464,186920,37384,149536,0.2,0.8,16821,20563,120232,29304,0.449952,0.364683,0.195966,0.449952,137365500.0,734.89,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.631193,186920,37197,149723,0.199,0.801,16759,20438,120357,29366,0.450547,0.363339,0.196136,0.450547,136933000.0,732.58,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.631888,186920,37010,149910,0.197999,0.802001,16696,20314,120481,29429,0.451121,0.361973,0.196311,0.451121,136489000.0,730.2,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.632622,186920,36824,150096,0.197004,0.802996,16624,20200,120595,29501,0.451445,0.360412,0.196548,0.451445,135940000.0,727.26,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.63328,186920,36637,150283,0.196004,0.803996,16551,20086,120709,29574,0.451756,0.358829,0.196789,0.451756,135381000.0,724.27,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.63397,186920,36450,150470,0.195003,0.804997,16483,19967,120828,29642,0.452209,0.357355,0.196996,0.452209,134879500.0,721.59,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.634652,186920,36263,150657,0.194003,0.805997,16418,19845,120950,29707,0.452748,0.355946,0.197183,0.452748,134412500.0,719.09,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.635325,186920,36076,150844,0.193002,0.806998,16351,19725,121070,29774,0.453238,0.354493,0.197383,0.453238,133922500.0,716.47,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.636034,186920,35889,151031,0.192002,0.807998,16279,19610,121185,29846,0.453593,0.352932,0.197615,0.453593,133375000.0,713.54,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.636754,186920,35702,151218,0.191001,0.808999,16209,19493,121302,29916,0.454008,0.351415,0.197834,0.454008,132850500.0,710.73,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.637443,186920,35515,151405,0.190001,0.809999,16140,19375,121420,29985,0.454456,0.349919,0.198045,0.454456,132337500.0,707.99,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.638126,186920,35328,151592,0.189001,0.810999,16075,19253,121542,30050,0.455022,0.348509,0.198229,0.455022,131870500.0,705.49,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.63882,186920,35141,151779,0.188,0.812,15997,19144,121651,30128,0.455223,0.346818,0.198499,0.455223,131254000.0,702.19,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.639521,186920,34954,151966,0.187,0.813,15922,19032,121763,30203,0.455513,0.345192,0.198748,0.455513,130672000.0,699.08,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.64012,186920,34767,152153,0.185999,0.814001,15845,18922,121873,30280,0.455748,0.343523,0.19901,0.455748,130067000.0,695.84,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.640819,186920,34581,152339,0.185004,0.814996,15766,18815,121980,30359,0.455915,0.34181,0.199286,0.455915,129437500.0,692.48,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.641482,186920,34394,152526,0.184004,0.815996,15699,18695,122100,30426,0.456446,0.340358,0.199481,0.456446,128947500.0,689.85,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.642087,186920,34207,152713,0.183003,0.816997,15639,18568,122227,30486,0.457187,0.339057,0.199629,0.457187,128538000.0,687.66,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.642751,186920,34020,152900,0.182003,0.817997,15573,18447,122348,30552,0.45776,0.337626,0.199817,0.45776,128059500.0,685.1,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.643459,186920,33833,153087,0.181003,0.818997,15499,18334,122461,30626,0.458103,0.336022,0.200056,0.458103,127489000.0,682.05,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.644167,186920,33646,153274,0.180002,0.819998,15433,18213,122582,30692,0.458688,0.334591,0.200243,0.458688,127010500.0,679.49,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.64491,186920,33459,153461,0.179002,0.820998,15368,18091,122704,30757,0.459308,0.333182,0.200422,0.459308,126543500.0,676.99,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.645686,186920,33272,153648,0.178001,0.821999,15298,17974,122821,30827,0.459786,0.331664,0.200634,0.459786,126019000.0,674.19,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.646422,186920,33085,153835,0.177001,0.822999,15219,17866,122929,30906,0.459997,0.329951,0.200904,0.459997,125391000.0,670.83,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.647088,186920,32898,154022,0.176,0.824,15147,17751,123044,30978,0.460423,0.32839,0.201127,0.460423,124843500.0,667.9,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.647849,186920,32711,154209,0.175,0.825,15082,17629,123166,31043,0.461068,0.326981,0.201305,0.461068,124376500.0,665.4,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.648647,186920,32524,154396,0.174,0.826,15016,17508,123287,31109,0.46169,0.32555,0.201488,0.46169,123898000.0,662.84,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.64942,186920,32338,154582,0.173004,0.826996,14947,17391,123404,31178,0.462212,0.324054,0.201692,0.462212,123383500.0,660.09,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.650148,186920,32151,154769,0.172004,0.827996,14892,17259,123536,31233,0.463189,0.322862,0.201804,0.463189,123031500.0,658.2,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.650926,186920,31964,154956,0.171004,0.828996,14825,17139,123656,31300,0.463803,0.321409,0.201993,0.463803,122541500.0,655.58,raw,10000.0,1500.0,0.2,0.130435,economic_max_20pct_reject,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
